ANNO,CDPELL,CDBUS,FLAGAR,POSTO,CDSOCMZ,TMESTP
2015,59,1,A,038,000011898,20150527092228796
2015,59,1,R,001,000011792,20150526100358109
2015,59,1,R,002,000011793,20150526100413859
2015,59,1,R,003,000004049,20150526100449062
2015,59,1,R,004,000001255,20150526100459843
2015,59,1,R,005,000011730,20150526100514000
2015,59,1,R,006,000011731,20150526100601593
2015,59,1,R,007,000001750,20150526100608375
2015,59,1,R,009,000011835,20150526100627984
2015,59,1,R,010,000001210,20150526100633750
2015,59,1,R,011,000001503,20150526100639046
2015,59,1,R,012,000001224,20150526100647140
2015,59,1,R,013,000001560,20150526100653875
2015,59,1,R,014,000009732,20150526100706937
2015,59,1,R,015,000001360,20150526100743921
2015,59,1,R,016,000001154,20150526100751656
2015,59,1,R,017,000010768,20150526100802187
2015,59,1,R,018,000002252,20150526100808656
2015,59,1,R,019,000001355,20150526100814031
2015,59,1,R,020,000006225,20150526100819031
2015,59,1,R,021,000011826,20150526100823828
2015,59,1,R,022,000005043,20150526100831640
2015,59,1,R,023,000001298,20150526100902156
2015,59,1,R,024,000001641,20150526100907937
2015,59,1,R,025,000001426,20150526100912828
2015,59,1,R,026,000002663,20150526100934921
2015,59,1,R,027,000001147,20150526100939984
2015,59,1,R,028,000011838,20150526100945078
2015,59,1,R,029,000009267,20150526100951140
2015,59,1,R,030,000011411,20150526100955718
2015,59,1,R,031,000001524,20150526101000718
2015,59,1,R,032,000001021,20150526101004625
2015,59,1,R,033,000011794,20150526101032546
2015,59,1,R,034,000011192,20150526102245578
2015,59,1,R,035,000011893,20150526102320468
2015,59,1,R,036,000011898,20150527092228796
2015,59,2,A,001,000001346,20150526101053734
2015,59,2,A,002,000001204,20150526101056609
2015,59,2,R,001,000001346,20150526101053734
2015,59,2,R,002,000001204,20150526101056609
2015,60,1,A,001,000001052,20150623152754359
2015,60,1,A,002,000011075,20150623152802812
2015,60,1,A,003,000007893,20150623152808765
2015,60,1,A,004,000011078,20150623152815984
2015,60,1,A,005,000011523,20150623152825062
2015,60,1,A,006,000011522,20150623152833125
2015,60,1,A,007,000009738,20150623152840125
2015,60,1,A,008,000002236,20150623152846718
2015,60,1,A,009,000009845,20150623152902828
2015,60,1,A,010,000009847,20150623152910656
2015,60,1,A,011,000007813,20150623153016640
2015,60,1,A,012,000003913,20150623153020406
2015,60,1,A,013,000001969,20150623153033312
2015,60,1,A,014,000001112,20150623153040125
2015,60,1,A,015,000002271,20150623153215625
2015,60,1,A,016,000001844,20150623153222500
2015,60,1,A,018,000001585,20150623153237156
2015,60,1,A,019,000004025,20150623153244734
2015,60,1,A,020,000003418,20150623153247921
2015,60,1,A,021,000001995,20150623153254750
2015,60,1,A,022,000003373,20150623153302140
2015,60,1,A,023,000005439,20150623153307953
2015,60,1,A,024,000008547,20150623153311031
2015,60,1,A,026,000001300,20150623153422968
2015,60,1,A,027,000001415,20150623153427453
2015,60,1,A,028,000001407,20150623153433312
2015,60,1,A,029,000001121,20150623153437625
2015,60,1,A,030,000001110,20150623153440734
2015,60,1,A,031,000001171,20150623153443671
2015,60,1,A,032,000001222,20150623153451234
2015,60,1,A,033,000008164,20150623153459625
2015,60,1,A,034,000001268,20150623153513328
2015,60,1,A,035,000001404,20150623153530281
2015,60,1,A,036,000011361,20150623153534718
2015,60,1,A,038,000001370,20150623153547093
2015,60,1,A,039,000001382,20150623153551265
2015,60,1,A,040,000001124,20150623153558265
2015,60,1,A,041,000001158,20150623153602000
2015,60,1,A,042,000002220,20150623153605562
2015,60,1,A,043,000001527,20150623153608593
2015,60,1,A,044,000009788,20150623153612421
2015,60,1,A,045,000011429,20150623153618187
2015,60,1,A,046,000002330,20150623153622921
2015,60,1,A,047,000007944,20150623153626734
2015,60,1,A,048,000001313,20150623153629765
2015,60,1,A,049,000002108,20150623153633359
2015,60,1,A,050,000001498,20150623153636671
2015,60,1,A,051,000001359,20150623153639796
2015,60,1,A,052,000009078,20150623153643015
2015,60,1,A,053,000001449,20150623153647265
2015,60,1,A,054,000001209,20150623153650828
2015,60,1,A,055,000001400,20150623153655015
2015,60,1,R,001,000001052,20150623152754359
2015,60,1,R,002,000011075,20150623152802812
2015,60,1,R,003,000007893,20150623152808765
2015,60,1,R,004,000011078,20150623152815984
2015,60,1,R,005,000011523,20150623152825062
2015,60,1,R,006,000011522,20150623152833125
2015,60,1,R,007,000009738,20150623152840125
2015,60,1,R,008,000002236,20150623152846718
2015,60,1,R,009,000009845,20150623152902828
2015,60,1,R,010,000009847,20150623152910656
2015,60,1,R,011,000007813,20150623153016640
2015,60,1,R,012,000003913,20150623153020406
2015,60,1,R,013,000001969,20150623153033312
2015,60,1,R,014,000001112,20150623153040125
2015,60,1,R,015,000001844,20150623153222500
2015,60,1,R,017,000001585,20150623153237156
2015,60,1,R,018,000004025,20150623153244734
2015,60,1,R,019,000003418,20150623153247921
2015,60,1,R,020,000001995,20150623153254750
2015,60,1,R,021,000003373,20150623153302140
2015,60,1,R,022,000005439,20150623153307953
2015,60,1,R,023,000008547,20150623153311031
2015,60,1,R,025,000001300,20150623153422968
2015,60,1,R,026,000001415,20150623153427453
2015,60,1,R,027,000001407,20150623153433312
2015,60,1,R,028,000001121,20150623153437625
2015,60,1,R,029,000001110,20150623153440734
2015,60,1,R,030,000001171,20150623153443671
2015,60,1,R,031,000001222,20150623153451234
2015,60,1,R,032,000008164,20150623153459625
2015,60,1,R,033,000001268,20150623153513328
2015,60,1,R,034,000001404,20150623153530281
2015,60,1,R,035,000011361,20150623153534734
2015,60,1,R,037,000001370,20150623153547093
2015,60,1,R,038,000001382,20150623153551265
2015,60,1,R,039,000001124,20150623153558265
2015,60,1,R,040,000001158,20150623153602000
2015,60,1,R,041,000002220,20150623153605562
2015,60,1,R,042,000001527,20150623153608593
2015,60,1,R,043,000009788,20150623153612421
2015,60,1,R,044,000002330,20150623153622921
2015,60,1,R,045,000007944,20150623153626734
2015,60,1,R,046,000001313,20150623153629765
2015,60,1,R,047,000002108,20150623153633359
2015,60,1,R,048,000001498,20150623153636671
2015,60,1,R,049,000001359,20150623153639796
2015,60,1,R,050,000009078,20150623153643015
2015,60,1,R,051,000001449,20150623153647265
2015,60,1,R,052,000001209,20150623153650828
2015,60,1,R,053,000001400,20150623153655015
2015,60,1,R,054,000011406,20150623153707984
2015,60,1,R,055,000011984,20150623153736078
2015,60,2,A,001,000011282,20150623145121796
2015,60,2,A,002,000011283,20150623145128968
2015,60,2,A,003,000011284,20150623145146468
2015,60,2,A,004,000004541,20150623145225937
2015,60,2,A,005,000011822,20150623145235312
2015,60,2,A,006,000011999,20150627145356046
2015,60,2,A,008,000002377,20150623145311921
2015,60,2,A,009,000011745,20150623145319906
2015,60,2,A,010,000011738,20150623145329203
2015,60,2,A,011,000011737,20150623145336906
2015,60,2,A,012,000011564,20150623145347531
2015,60,2,A,013,000011809,20150623145354078
2015,60,2,A,014,000011532,20150623145404421
2015,60,2,A,015,000001528,20150623145414062
2015,60,2,A,016,000001662,20150623145420578
2015,60,2,A,017,000006318,20150623145427968
2015,60,2,A,018,000001220,20150623145435609
2015,60,2,A,019,000001225,20150623145440500
2015,60,2,A,020,000001453,20150623145932468
2015,60,2,A,021,000001334,20150623145943484
2015,60,2,A,022,000009716,20150623145948656
2015,60,2,A,023,000003908,20150623151812937
2015,60,2,A,024,000011821,20150623151815703
2015,60,2,A,025,000003911,20150623151819906
2015,60,2,A,026,000003909,20150623151823375
2015,60,2,A,027,000001358,20150623151827250
2015,60,2,A,028,000001429,20150623151836359
2015,60,2,A,029,000010752,20150623151934171
2015,60,2,A,030,000010667,20150623151941125
2015,60,2,A,031,000011421,20150623151958703
2015,60,2,A,033,000001386,20150623152247906
2015,60,2,A,034,000001100,20150623152254093
2015,60,2,A,035,000003642,20150623152302453
2015,60,2,A,036,000001122,20150623152308765
2015,60,2,A,037,000001207,20150623152317093
2015,60,2,A,038,000002222,20150623152324062
2015,60,2,A,039,000011305,20150623152333734
2015,60,2,A,040,000001408,20150623152340625
2015,60,2,A,041,000001451,20150623152346343
2015,60,2,A,042,000001120,20150623152355125
2015,60,2,A,043,000001104,20150623152403781
2015,60,2,A,044,000001502,20150623152413953
2015,60,2,A,045,000001254,20150623152423390
2015,60,2,R,001,000011282,20150623145121796
2015,60,2,R,002,000011283,20150623145128968
2015,60,2,R,003,000011284,20150623145146468
2015,60,2,R,004,000004541,20150623145225937
2015,60,2,R,005,000011822,20150623145235312
2015,60,2,R,006,000011999,20150627145356046
2015,60,2,R,007,000002377,20150623145311921
2015,60,2,R,008,000011745,20150623145319906
2015,60,2,R,009,000011738,20150623145329203
2015,60,2,R,010,000011737,20150623145336906
2015,60,2,R,011,000011564,20150623145347531
2015,60,2,R,012,000011809,20150623145354078
2015,60,2,R,013,000011532,20150623145404421
2015,60,2,R,014,000001528,20150623145414062
2015,60,2,R,015,000001662,20150623145420578
2015,60,2,R,016,000006318,20150623145427968
2015,60,2,R,017,000001220,20150623145435609
2015,60,2,R,018,000001453,20150623145932468
2015,60,2,R,019,000001334,20150623145943500
2015,60,2,R,020,000009716,20150623145948656
2015,60,2,R,021,000001358,20150623151827250
2015,60,2,R,022,000001429,20150623151836359
2015,60,2,R,023,000010752,20150623151934171
2015,60,2,R,024,000010667,20150623151941125
2015,60,2,R,025,000011421,20150623151958703
2015,60,2,R,027,000001386,20150623152247906
2015,60,2,R,028,000001100,20150623152254093
2015,60,2,R,029,000003642,20150623152302453
2015,60,2,R,030,000001122,20150623152308765
2015,60,2,R,031,000001207,20150623152317093
2015,60,2,R,032,000002222,20150623152324062
2015,60,2,R,033,000011305,20150623152333734
2015,60,2,R,034,000001408,20150623152340625
2015,60,2,R,035,000001451,20150623152346359
2015,60,2,R,036,000001120,20150623152355125
2015,60,2,R,037,000001104,20150623152403796
2015,60,2,R,038,000001502,20150623152413953
2015,60,2,R,039,000001254,20150623152423390
2015,60,3,A,001,000001616,20150623111259421
2015,60,3,A,002,000011804,20150623111306296
2015,60,3,A,003,000002281,20150623111314671
2015,60,3,A,004,000004299,20150623111325046
2015,60,3,A,005,000001253,20150623111334375
2015,60,3,R,001,000001616,20150623111259421
2015,60,3,R,002,000011804,20150623111306296
2015,60,3,R,003,000002281,20150623111314671
2015,60,3,R,004,000004299,20150623111325046
2015,60,3,R,005,000001253,20150623111334375
2015,60,4,A,001,000009713,20150623111446390
2015,60,4,A,002,000009712,20150623111458843
2015,60,4,A,003,000008276,20150623111505390
2015,60,4,A,004,000008277,20150623111517390
2015,60,4,A,005,000002230,20150627144628828
2015,60,4,A,006,000006660,20150623111705984
2015,60,4,R,001,000009713,20150623111446390
2015,60,4,R,002,000009712,20150623111458843
2015,60,4,R,003,000008276,20150623111505390
2015,60,4,R,004,000008277,20150623111517390
2015,60,4,R,005,000006660,20150623111705984
2015,60,4,R,006,000002230,20150627144628828
2015,61,1,A,001,000001367,20150629182502324
2015,61,1,A,002,000009711,20150629182920136
2015,61,1,A,003,000011806,20150629182937074
2015,61,1,A,004,000012015,20150629182953355
2015,61,1,A,005,000006269,20150629183004355
2015,61,1,A,006,000009938,20150714175845000
2015,61,1,A,007,000009999,20150714181303906
2015,61,1,A,008,000001966,20150629183042386
2015,61,1,A,009,000002312,20150629183055449
2015,61,1,A,010,000011451,20150629183104917
2015,61,1,A,011,000002224,20150629183117886
2015,61,1,A,012,000001159,20150629183130449
2015,61,1,A,013,000001372,20150629183148386
2015,61,1,A,014,000001717,20150629183201496
2015,61,1,A,015,000011914,20150714181311953
2015,61,1,A,016,000011797,20150629183222714
2015,61,1,A,017,000011796,20150629183231371
2015,61,1,A,018,000007588,20150629183241011
2015,61,1,A,019,000004543,20150629183249246
2015,61,1,A,020,000011430,20150629183257917
2015,61,1,A,021,000010784,20150714181326703
2015,61,1,A,022,000010783,20150714181332406
2015,61,1,A,023,000001274,20150629183318636
2015,61,1,A,024,000001663,20150629183326792
2015,61,1,A,025,000011758,20150629183524667
2015,61,1,A,026,000001513,20150629183532605
2015,61,1,A,027,000001343,20150629183541511
2015,61,1,A,028,000001291,20150629183551308
2015,61,1,A,029,000011368,20150629183600105
2015,61,1,A,030,000011899,20150629183607402
2015,61,1,A,031,000011369,20150629183616074
2015,61,1,A,032,000007058,20150629183627292
2015,61,1,A,033,000001986,20150629183638058
2015,61,1,A,034,000001990,20150629183648746
2015,61,1,A,035,000001982,20150629183655167
2015,61,1,A,036,000009729,20150629183700777
2015,61,1,A,037,000011929,20150714181611187
2015,61,1,A,038,000001127,20150629183717355
2015,61,1,A,039,000004339,20150629183721042
2015,61,1,A,040,000011521,20150629183728042
2015,61,1,A,041,000001696,20150629183738652
2015,61,1,A,042,000002274,20150629183746371
2015,61,1,A,043,000012040,20150714181618781
2015,61,1,A,044,000001381,20150714181625156
2015,61,1,A,045,000012050,20150714181631843
2015,61,1,A,046,000001160,20150629184212496
2015,61,1,A,047,000003886,20150714181638640
2015,61,1,A,048,000001126,20150714181644656
2015,61,1,A,049,000011872,20150714182402375
2015,61,1,A,050,000009579,20150715154220609
2015,61,1,R,001,000001367,20150629182502339
2015,61,1,R,002,000009711,20150629182920136
2015,61,1,R,003,000011806,20150629182937074
2015,61,1,R,004,000012015,20150629182953355
2015,61,1,R,005,000006269,20150629183004355
2015,61,1,R,006,000009999,20150714181303906
2015,61,1,R,007,000011914,20150714181311953
2015,61,1,R,008,000001966,20150629183042386
2015,61,1,R,009,000002312,20150629183055449
2015,61,1,R,010,000011451,20150629183104917
2015,61,1,R,011,000002224,20150629183117886
2015,61,1,R,012,000001159,20150629183130449
2015,61,1,R,013,000001372,20150629183148386
2015,61,1,R,014,000001717,20150629183201496
2015,61,1,R,015,000011797,20150629183222714
2015,61,1,R,016,000011796,20150629183231371
2015,61,1,R,017,000007588,20150629183241011
2015,61,1,R,018,000004543,20150629183249261
2015,61,1,R,019,000011430,20150629183257917
2015,61,1,R,020,000009579,20150715154220609
2015,61,1,R,021,000010783,20150714181332406
2015,61,1,R,022,000001274,20150629183318636
2015,61,1,R,023,000001663,20150629183326792
2015,61,1,R,024,000011758,20150629183524683
2015,61,1,R,025,000001513,20150629183532605
2015,61,1,R,026,000001343,20150629183541511
2015,61,1,R,027,000001291,20150629183551308
2015,61,1,R,028,000011368,20150629183600105
2015,61,1,R,029,000011899,20150629183607402
2015,61,1,R,030,000011369,20150629183616074
2015,61,1,R,031,000007058,20150629183627292
2015,61,1,R,032,000001986,20150629183638058
2015,61,1,R,033,000001990,20150629183648746
2015,61,1,R,034,000001982,20150629183655167
2015,61,1,R,035,000009729,20150629183700777
2015,61,1,R,036,000001127,20150629183717371
2015,61,1,R,037,000004339,20150629183721042
2015,61,1,R,038,000011521,20150629183728042
2015,61,1,R,039,000001696,20150629183738652
2015,61,1,R,040,000002274,20150629183746371
2015,61,1,R,041,000011929,20150714181611203
2015,61,1,R,042,000012040,20150714181618781
2015,61,1,R,043,000001381,20150714181625156
2015,61,1,R,044,000001160,20150629184212496
2015,61,1,R,045,000012050,20150714181631843
2015,61,1,R,046,000001126,20150714181644656
2015,61,2,A,001,000001322,20150629184322621
2015,61,2,A,002,000004059,20150629184326714
2015,61,2,A,003,000011405,20150629184332824
2015,61,2,A,004,000001336,20150629184338449
2015,61,2,A,005,000001365,20150629184341511
2015,61,2,A,006,000001713,20150629184345558
2015,61,2,A,007,000011404,20150629184349730
2015,61,2,A,008,000002735,20150629184354355
2015,61,2,A,009,000001337,20150629184402949
2015,61,2,A,010,000010811,20150629184458824
2015,61,2,A,011,000012003,20150629184506308
2015,61,2,A,012,000011254,20150714180853265
2015,61,2,A,013,000011255,20150714180908015
2015,61,2,A,014,000004324,20150629184531433
2015,61,2,A,015,000011897,20150629184539292
2015,61,2,A,016,000010053,20150629184545011
2015,61,2,A,017,000001326,20150629184549839
2015,61,2,A,018,000002282,20150714180935515
2015,61,2,A,019,000007600,20150629184644589
2015,61,2,A,020,000001184,20150629184651464
2015,61,2,A,021,000001335,20150629184658855
2015,61,2,A,022,000008506,20150629184705246
2015,61,2,A,023,000011452,20150629184715777
